Name	RMSD	Prob	RMSD*Prob	RMSD+Prob
2615	4.8003	1.0	4.8001	5.8002
2616	1.4641	0.9999	1.4639	2.464
2617	0.529	0.9842	0.5206	1.5132
2618	2.8715	0.9984	2.8669	3.8699
2619	1.9483	0.9982	1.9447	2.9464
2620	4.9562	1.0	4.9562	5.9562
2621	3.226	0.9997	3.2252	4.2257
2622	3.0367	1.0	3.0366	4.0367
2623	2.7566	1.0	2.7566	3.7566
2624	2.7645	0.9992	2.7624	3.7637
2625	3.7296	0.9999	3.7294	4.7296
2626	3.7872	0.9999	3.7869	4.7871
2627	3.4807	0.9999	3.4804	4.4806
2628	2.614	1.0	2.6139	3.6139
2629	3.3496	1.0	3.3496	4.3496
2630	1.7871	0.9986	1.7846	2.7857
2631	1.8398	0.9968	1.834	2.8367
2632	1.877	0.9976	1.8725	2.8746
2633	3.6707	1.0	3.6707	4.6707
2634	0.8661	0.9985	0.8648	1.8646
2635	3.3112	0.9997	3.3104	4.3109
2636	1.3286	0.9984	1.3265	2.327
2637	0.1802	0.9808	0.1768	1.1611
2638	2.2723	0.9999	2.2719	3.2721
2639	2.4652	1.0	2.4651	3.4651
2640	6.3632	1.0	6.3632	7.3632
2641	1.507	0.9612	1.4486	2.4682
2642	3.4299	0.9999	3.4294	4.4297
2643	2.0083	0.9999	2.0081	3.0082
2644	1.3441	0.6822	0.917	2.0263
2645	1.3021	0.9464	1.2323	2.2485
2646	3.9498	1.0	3.9497	4.9498
2647	2.9557	1.0	2.9557	3.9557
2648	0.8068	0.9999	0.8067	1.8067
2649	2.3824	0.9979	2.3773	3.3802
2650	3.3424	0.9999	3.3422	4.3423
2651	3.3017	0.9522	3.1438	4.2538
2652	4.1064	0.9999	4.1059	5.1063
2653	1.1688	0.9969	1.1652	2.1658
2654	3.1327	0.9993	3.1304	4.132
2655	3.1947	0.9999	3.1943	4.1945
2656	2.7185	0.9996	2.7175	3.7181
2657	2.787	1.0	2.787	3.787
2658	1.3879	0.9998	1.3877	2.3877
2659	1.8062	0.9998	1.8058	2.806
2660	2.9521	1.0	2.952	3.9521
2661	4.0932	1.0	4.0931	5.0932
2662	3.3827	1.0	3.3827	4.3827
2663	2.7201	0.9988	2.7169	3.7189
2664	2.8261	0.9999	2.8258	3.826
2665	1.3454	0.9998	1.3451	2.3451
2666	3.2458	0.9987	3.2416	4.2445
2667	0.4117	0.9937	0.4091	1.4053
2668	2.4657	0.9832	2.4242	3.4489
2669	2.8643	0.9999	2.864	3.8642
2670	4.6831	1.0	4.683	5.6831
2671	2.6921	0.9951	2.6788	3.6871
2672	2.3569	0.9992	2.3551	3.3561
2673	3.2295	1.0	3.2293	4.2294
2674	4.6451	1.0	4.645	5.645
2675	2.418	1.0	2.418	3.418
2676	2.4234	0.9998	2.423	3.4233
2677	2.896	1.0	2.8959	3.896
2678	4.1306	1.0	4.1305	5.1306
2679	2.1869	0.9011	1.9706	3.088
2680	3.2195	0.9994	3.2177	4.219
2681	2.7209	0.9974	2.7137	3.7182
2682	3.1909	1.0	3.1908	4.1908
2683	1.2405	1.0	1.2404	2.2405
2684	3.5319	1.0	3.5318	4.5319
2685	0.5194	1.0	0.5194	1.5194
2686	2.6516	1.0	2.6516	3.6516
2687	2.4652	0.9983	2.4609	3.4635
2688	3.0349	0.9999	3.0345	4.0348
2689	2.3111	1.0	2.311	3.3111
2690	3.2489	1.0	3.2488	4.2489
2691	1.5695	0.9995	1.5687	2.569
2692	2.8582	0.9964	2.848	3.8546
2693	2.7261	1.0	2.726	3.7261
2694	2.3313	0.9997	2.3307	3.331
2695	3.3676	1.0	3.3675	4.3676
2696	2.7576	0.9996	2.7564	3.7572
2697	3.3825	1.0	3.3824	4.3825
2698	2.7368	0.9636	2.6371	3.7004
2699	3.6754	0.9995	3.6734	4.6749
2700	1.5325	0.9734	1.4917	2.5059
2701	3.427	0.9992	3.4242	4.4261
2702	4.1889	1.0	4.1889	5.1889
2703	1.2366	0.9952	1.2307	2.2319
2704	1.7652	0.9997	1.7646	2.7649
2705	3.8836	0.9998	3.8827	4.8834
2706	2.1431	0.9993	2.1415	3.1423
2707	0.8497	0.7067	0.6005	1.5564
2708	3.0443	0.9995	3.0427	4.0437
2709	1.677	1.0	1.677	2.677
2710	1.6296	1.0	1.6296	2.6296
2711	2.8135	0.9752	2.7437	3.7887
2712	2.3239	1.0	2.3238	3.3239
2713	3.3309	0.9999	3.3307	4.3308
2714	2.8534	0.9932	2.8339	3.8466
2715	6.2515	0.999	6.2453	7.2505
2716	2.5303	0.9999	2.5302	3.5302
2717	1.3605	0.936	1.2735	2.2965
2718	2.0528	0.9951	2.0427	3.0479
2719	4.0219	1.0	4.0219	5.0219
2720	2.1333	1.0	2.1333	3.1333
2721	1.2628	0.9609	1.2134	2.2237
2722	2.5028	0.9658	2.4172	3.4686
2723	2.776	0.9999	2.7758	3.7759
2724	2.9084	0.9986	2.9045	3.9071
2725	1.4471	0.9997	1.4467	2.4468
2726	3.5441	1.0	3.544	4.5441
2727	3.8921	0.9976	3.8828	4.8897
2728	4.6424	1.0	4.6424	5.6424
2729	2.0507	0.9997	2.0501	3.0504
2730	3.4655	0.9999	3.4653	4.4655
2731	3.4461	0.9992	3.4433	4.4453
2732	3.1602	1.0	3.1601	4.1602
2733	3.4825	0.9998	3.4817	4.4822
2734	2.8821	0.9999	2.8819	3.882
2735	4.0916	1.0	4.0916	5.0916
2736	3.9045	0.9999	3.9042	4.9044
2737	3.3186	0.9916	3.2907	4.3102
2738	2.4917	0.9991	2.4895	3.4908
2739	1.4947	0.9976	1.4912	2.4924
2740	1.1246	0.8401	0.9448	1.9647
2741	3.3393	1.0	3.3392	4.3393
2742	3.1863	0.9899	3.1542	4.1762
2743	1.2139	0.9998	1.2138	2.2138
2744	0.8195	0.9484	0.7771	1.7678
2745	2.7027	0.9996	2.7017	3.7023
2746	2.8821	0.9936	2.8637	3.8757
2747	3.4417	1.0	3.4417	4.4417
2748	0.6399	0.9984	0.6389	1.6383
2749	3.692	0.9999	3.6918	4.6919
2750	3.7089	0.9999	3.7086	4.7088
2751	2.3575	0.9999	2.3572	3.3574
2752	0.5845	0.9804	0.573	1.5649
2753	2.7093	0.9978	2.7032	3.707
2754	3.544	0.9941	3.5231	4.5381
2755	2.9097	0.8748	2.5454	3.7845
2756	4.3578	1.0	4.3578	5.3578
2757	3.0536	1.0	3.0535	4.0535
2758	1.6487	1.0	1.6486	2.6486
2759	3.7199	1.0	3.7198	4.7198
2760	3.5677	1.0	3.5677	4.5677
2761	2.9956	0.9453	2.8316	3.9408
2762	2.2224	0.9992	2.2206	3.2216
2763	4.9854	0.9994	4.9825	5.9848
2764	1.3878	0.9993	1.3868	2.387
2765	2.7331	1.0	2.7331	3.7331
2766	2.5254	0.9984	2.5214	3.5238
2767	3.5778	0.9999	3.5775	4.5777
2768	2.3988	0.9841	2.3607	3.3829
2769	5.4183	1.0	5.4182	6.4182
2770	2.9495	0.9995	2.9481	3.949
2771	3.9804	1.0	3.9803	4.9804
2772	4.4204	1.0	4.4204	5.4204
2773	1.9637	0.9995	1.9627	2.9632
2774	3.6121	1.0	3.612	4.612
2775	4.3933	1.0	4.3932	5.3932
2776	2.7153	0.9642	2.6181	3.6795
2777	1.6802	0.9983	1.6773	2.6785
2778	1.8046	0.9708	1.7518	2.7753
2779	1.6797	1.0	1.6796	2.6796
2780	2.3111	0.9999	2.311	3.311
2781	1.9291	1.0	1.9291	2.9291
2782	2.3516	1.0	2.3515	3.3515
2783	3.2567	0.9992	3.2541	4.2559
2784	3.0664	1.0	3.0663	4.0664
2785	3.7789	1.0	3.7788	4.7789
2786	2.8439	1.0	2.8438	3.8439
2787	4.6265	1.0	4.6265	5.6265
2788	1.856	0.9771	1.8135	2.8331
2789	3.489	0.9999	3.4888	4.489
2790	2.7104	0.9947	2.696	3.7051
2791	4.1646	0.9998	4.1639	5.1644
2792	2.555	0.9994	2.5533	3.5543
2793	2.8348	0.9987	2.8312	3.8335
2794	3.4407	0.9993	3.4383	4.44
2795	1.0736	0.9991	1.0726	2.0727
2796	2.6991	0.9998	2.6986	3.6989
2797	2.6847	0.7964	2.138	3.4811
2798	3.695	0.9999	3.6947	4.6949
2799	4.2089	0.9996	4.2072	5.2085
2800	2.4005	0.9958	2.3905	3.3963
2801	2.1756	0.9617	2.0923	3.1373
2802	3.1837	0.9995	3.1822	4.1832
2803	5.1364	1.0	5.1362	6.1363
2804	1.594	0.9938	1.5841	2.5878
2805	1.8741	1.0	1.8741	2.8741
2806	4.3476	1.0	4.3474	5.3475
2807	2.8544	0.9999	2.8542	3.8544
2808	3.7407	0.9998	3.7401	4.7405
2809	2.4428	1.0	2.4428	3.4428
2810	3.1749	0.9859	3.1303	4.1609
2811	0.1317	0.9946	0.131	1.1264
2812	3.8932	1.0	3.8931	4.8932
2813	0.2553	0.9999	0.2553	1.2552
2814	2.5469	0.9998	2.5464	3.5467
2815	4.2184	1.0	4.2183	5.2184
2816	4.2132	0.9998	4.2124	5.213
2817	3.7174	1.0	3.7172	4.7173
2818	2.4798	0.2862	0.7097	2.766
2819	4.235	0.9998	4.2343	5.2348
2820	2.7456	0.9851	2.7045	3.7306
2821	1.8488	0.9977	1.8444	2.8464
2822	1.2829	0.9986	1.2812	2.2816
2823	2.7768	0.9999	2.7764	3.7766
2824	3.3635	0.999	3.3602	4.3625
2825	2.3	0.9886	2.2737	3.2885
2826	4.6286	1.0	4.6285	5.6286
2827	3.1396	0.9998	3.1389	4.1394
2828	0.958	0.9973	0.9555	1.9554
2829	3.463	0.9951	3.4461	4.4581
2830	4.1161	0.9866	4.0609	5.1027
2831	2.6098	0.9919	2.5887	3.6017
2832	2.7	0.9975	2.6932	3.6974
2833	4.7653	1.0	4.7653	5.7653
2834	1.8887	0.9997	1.8882	2.8885
2835	3.3009	0.9983	3.2953	4.2992
2836	0.9706	0.9891	0.96	1.9597
2837	3.0764	1.0	3.0764	4.0764
2838	2.8299	0.9913	2.8052	3.8211
2839	2.8602	0.9999	2.8599	3.8601
2840	2.9633	0.9989	2.9601	3.9622
2841	2.4541	0.9904	2.4305	3.4445
2842	3.4265	0.9995	3.4249	4.426
2843	2.1704	0.9999	2.1703	3.1704
2844	0.605	0.9724	0.5883	1.5774
2845	5.4873	1.0	5.4873	6.4873
2846	4.0684	0.9998	4.0675	5.0682
2847	3.6282	0.9998	3.6276	4.628
2848	3.3468	0.9998	3.3463	4.3466
2849	3.0365	0.9995	3.035	4.036
2850	1.8706	1.0	1.8706	2.8706
2851	3.1434	0.9971	3.1343	4.1406
2852	3.6484	0.9877	3.6035	4.6361
2853	2.288	0.9865	2.2572	3.2745
2854	0.8817	0.9942	0.8765	1.8758
2855	4.452	1.0	4.4519	5.452
2856	1.5089	0.9956	1.5023	2.5046
2857	3.8691	1.0	3.869	4.8691
2858	3.6824	1.0	3.6824	4.6824
2859	0.9858	0.9972	0.983	1.983
2860	1.7018	0.6612	1.1253	2.3631
2861	3.4862	0.9998	3.4854	4.486
2862	2.7599	0.9993	2.7579	3.7592
2863	4.233	1.0	4.233	5.233
2864	4.2956	1.0	4.2956	5.2956
2865	2.9343	1.0	2.9343	3.9343
2866	2.737	0.9996	2.7359	3.7366
2867	3.9412	0.9999	3.9408	4.9411
2868	3.1103	1.0	3.1102	4.1103
2869	3.7016	0.9999	3.7011	4.7014
2870	2.9966	0.9999	2.9964	3.9965
2871	6.867	1.0	6.8669	7.867
2872	3.0633	0.9998	3.0627	4.0631
2873	3.3758	0.9933	3.3531	4.3691
2874	2.4677	0.9966	2.4593	3.4643
2875	2.8304	0.9695	2.744	3.7999
2876	3.1965	0.9995	3.1949	4.196
2877	3.1058	0.9999	3.1055	4.1057
2878	3.948	1.0	3.948	4.948
2879	4.0368	0.9992	4.0334	5.036
2880	3.3277	0.9999	3.3273	4.3276
2881	1.6684	0.978	1.6316	2.6464
2882	3.0642	0.9999	3.064	4.0641
2883	2.7423	0.9989	2.7392	3.7412
2884	3.1585	0.9964	3.147	4.1549
2885	5.2681	1.0	5.2679	6.268
2886	2.3492	1.0	2.3492	3.3492
2887	4.8185	0.9993	4.8152	5.8178
2888	1.751	0.9998	1.7505	2.7507
2889	2.7122	0.9996	2.7111	3.7118
2890	2.3179	0.9999	2.3178	3.3179
2891	3.3958	0.9893	3.3595	4.3851
2892	4.4132	1.0	4.413	5.4131
2893	2.0701	0.9792	2.027	3.0493
2894	3.2243	1.0	3.2241	4.2242
2895	4.87	1.0	4.87	5.87
2896	3.1422	0.9998	3.1417	4.1421
2897	2.0848	0.9998	2.0844	3.0846
2898	2.8402	1.0	2.8401	3.8402
2899	2.968	0.9999	2.9676	3.9678
2900	0.9534	0.9955	0.9491	1.9489
2901	3.2134	0.9977	3.2061	4.2111
2902	3.541	1.0	3.5409	4.541
2903	4.9563	0.9999	4.956	5.9562
2904	3.0997	0.9972	3.0911	4.0969
2905	3.0666	1.0	3.0666	4.0666
2906	0.9118	0.9997	0.9115	1.9115
2907	3.939	1.0	3.939	4.939
2908	2.2523	0.9982	2.2482	3.2505
2909	1.6566	0.6715	1.1124	2.3281
2910	2.127	0.9997	2.1264	3.1267
2911	2.0452	0.9997	2.0447	3.0449
2912	2.3988	0.597	1.432	2.9958
2913	3.9956	0.9997	3.9945	4.9953
2914	4.0678	0.9909	4.0305	5.0586
2915	3.1612	1.0	3.1612	4.1612
2916	5.0917	0.9999	5.0909	6.0915
2917	4.4086	0.9993	4.4055	5.4079
2918	2.6984	0.9969	2.6901	3.6954
2919	4.8062	1.0	4.8062	5.8062
2920	2.7957	0.9999	2.7955	3.7956
2921	3.6866	1.0	3.6865	4.6866
2922	4.0708	1.0	4.0708	5.0708
2923	3.6431	1.0	3.643	4.6431
2924	3.5161	0.9997	3.515	4.5158
2925	0.7944	0.9887	0.7854	1.7831
2926	2.8128	0.9998	2.8122	3.8126
2927	4.0763	0.9708	3.9572	5.0471
2928	2.3676	1.0	2.3676	3.3676
2929	4.2475	1.0	4.2475	5.2475
2930	6.2569	0.9792	6.1267	7.2361
2931	2.4051	0.9992	2.4031	3.4043
2932	1.2707	0.9999	1.2706	2.2706
2933	1.8565	0.9858	1.8301	2.8423
2934	2.8846	0.9992	2.8823	3.8838
2935	4.6255	1.0	4.6255	5.6255
2936	3.4143	0.9998	3.4137	4.4141
2937	1.3238	0.9959	1.3184	2.3197
2938	3.7454	1.0	3.7454	4.7454
2939	2.0924	0.9962	2.0843	3.0885
2940	3.6096	1.0	3.6095	4.6096
2941	4.092	1.0	4.0919	5.092
2942	2.5802	0.9989	2.5774	3.5791
2943	3.9932	0.9965	3.9791	4.9897
2944	4.4701	0.9998	4.4695	5.47
2945	1.9626	0.9914	1.9458	2.954
2946	2.3483	0.9994	2.3468	3.3477
2947	3.2387	0.9999	3.2384	4.2386
2948	3.4628	0.9995	3.4611	4.4623
2949	0.4497	0.9909	0.4456	1.4406
2950	2.3315	1.0	2.3315	3.3315
2951	3.8215	0.9999	3.8212	4.8214
2952	4.3748	0.9999	4.3745	5.3747
2953	2.3708	0.9988	2.368	3.3697
2954	1.415	1.0	1.415	2.415
2955	3.0947	1.0	3.0945	4.0946
2956	2.2247	0.9993	2.2232	3.224
2957	3.9816	1.0	3.9816	4.9816
2958	2.4227	0.9999	2.4224	3.4226
2959	3.0089	1.0	3.0089	4.0089
2960	3.6672	1.0	3.6671	4.6672
2961	2.6521	0.9996	2.651	3.6517
2962	3.4698	1.0	3.4697	4.4698
2963	5.3941	0.9985	5.3859	6.3926
2964	2.0863	1.0	2.0863	3.0863
2965	1.0975	0.9636	1.0576	2.0611
2966	2.6779	0.9952	2.6652	3.6732
2967	2.2385	0.9978	2.2336	3.2363
2968	3.4856	1.0	3.4856	4.4856
2969	2.7811	0.9997	2.7802	3.7808
2970	3.7484	0.9928	3.7216	4.7413
2971	3.3206	0.9999	3.3203	4.3205
2972	2.2364	0.9764	2.1835	3.2127
2973	1.106	1.0	1.106	2.106
2974	1.7999	0.9992	1.7984	2.7991
2975	1.8109	1.0	1.8109	2.8109
2976	2.9719	0.9999	2.9717	3.9718
2977	1.0605	0.9998	1.0603	2.0603
2978	2.6088	0.9966	2.5998	3.6053
2979	2.9357	0.9999	2.9353	3.9356
2980	2.7639	0.9994	2.7622	3.7633
2981	3.7043	1.0	3.7043	4.7043
2982	2.4542	0.9991	2.4519	3.4533
2983	1.4308	0.2685	0.3842	1.6993
2984	1.8781	0.7227	1.3573	2.6008
2985	4.3079	1.0	4.3079	5.3079
2986	1.901	0.999	1.8991	2.9
2987	4.1574	0.9999	4.1571	5.1573
2988	6.1285	1.0	6.1285	7.1285
2989	2.0517	0.9925	2.0363	3.0442
2990	3.6332	0.9992	3.6303	4.6324
2991	2.1793	0.9997	2.1787	3.179
2992	2.8449	1.0	2.8449	3.8449
2993	1.8238	1.0	1.8237	2.8237
2994	0.8874	0.9826	0.872	1.87
2995	2.6845	0.9999	2.6842	3.6844
2996	5.1513	1.0	5.1512	6.1513
2997	0.526	0.5999	0.3156	1.1259
2998	2.2489	0.9966	2.2413	3.2455
2999	2.8229	0.9464	2.6717	3.7694
3000	2.418	0.8409	2.0333	3.2589
3001	0.6744	0.9954	0.6713	1.6698
3002	5.0416	1.0	5.0415	6.0416
3003	4.474	1.0	4.4739	5.474
3004	3.0909	0.9997	3.09	4.0906
3005	4.1934	1.0	4.1934	5.1934
3006	1.0212	0.9996	1.0208	2.0208
3007	2.6964	0.9976	2.69	3.694
3008	3.0082	1.0	3.0081	4.0082
3009	3.871	1.0	3.8709	4.871
3010	2.572	0.9528	2.4505	3.5247
3011	2.0452	0.9999	2.0449	3.045
3012	3.0092	0.9985	3.0047	4.0077
3013	5.3139	0.9999	5.3134	6.3138
3014	3.1334	1.0	3.1333	4.1334
3015	3.6966	0.9995	3.6947	4.6961
3016	0.5272	0.97	0.5113	1.4971
3017	4.2341	1.0	4.234	5.2341
3018	0.8775	0.9844	0.8638	1.8619
3019	0.4703	0.9992	0.47	1.4695
3020	2.782	0.9886	2.7501	3.7705
3021	5.2098	1.0	5.2098	6.2098
3022	3.5589	1.0	3.5589	4.5589
3023	3.8561	1.0	3.8561	4.8561
3024	1.4459	0.9845	1.4235	2.4304
3025	0.5215	0.9786	0.5104	1.5001
3026	4.1468	1.0	4.1468	5.1468
3027	3.2725	0.9971	3.2631	4.2696
3028	3.2604	0.9998	3.2597	4.2602
3029	4.6965	0.9998	4.6956	5.6963
3030	1.2025	0.9999	1.2024	2.2024
3031	2.5275	0.9998	2.5269	3.5273
3032	1.4321	0.9992	1.431	2.4313
3033	1.1713	1.0	1.1713	2.1713
3034	3.2171	0.9994	3.215	4.2164
3035	2.8377	0.997	2.8292	3.8347
3036	4.1719	1.0	4.1719	5.1719
3037	2.0595	0.9993	2.0581	3.0588
3038	4.5841	1.0	4.5841	5.5841
3039	4.4125	0.9999	4.4121	5.4124
3040	3.4548	1.0	3.4547	4.4548
3041	1.8447	0.9999	1.8445	2.8446
3042	0.8882	0.9655	0.8575	1.8537
3043	2.5077	0.9853	2.4708	3.493
3044	4.1783	0.9999	4.1781	5.1783
3045	0.7244	0.9678	0.7011	1.6922
3046	2.9272	0.9907	2.8999	3.9179
3047	2.0346	0.99	2.0143	3.0246
3048	4.07	1.0	4.0699	5.07
3049	3.1709	0.998	3.1645	4.1688
3050	4.2508	0.9997	4.2493	5.2504
3051	2.3169	0.9999	2.3165	3.3167
3052	2.5936	0.9983	2.5893	3.592
3053	2.6022	0.9728	2.5313	3.5749
3054	2.8139	0.9988	2.8105	3.8127
3055	1.9194	0.9987	1.9169	2.9181
3056	2.0172	0.9969	2.011	3.0141
3057	2.2632	0.9986	2.2601	3.2618
3058	1.1607	0.9996	1.1602	2.1603
3059	0.8655	0.9997	0.8652	1.8652
3060	3.2773	0.9999	3.2769	4.2772
3061	4.1591	0.9969	4.1462	5.156
3062	2.4794	0.9696	2.404	3.449
3063	3.3685	0.9998	3.3679	4.3683
3064	2.966	1.0	2.966	3.966
3065	3.6299	1.0	3.6299	4.6299
3066	2.3142	1.0	2.3142	3.3142
3067	0.7557	0.7972	0.6025	1.5529
3068	2.1043	0.9124	1.9199	3.0167
3069	2.5148	0.9678	2.4338	3.4826
3070	2.3762	1.0	2.3761	3.3762
3071	2.6757	0.4508	1.2061	3.1264
3072	2.0056	0.9996	2.0047	3.0052
3073	2.4018	1.0	2.4018	3.4018
3074	2.8666	1.0	2.8665	3.8665
3075	0.2817	0.9912	0.2792	1.2729
3076	3.1908	0.999	3.1877	4.1898
3077	3.1046	0.9999	3.1044	4.1045
3078	2.5667	0.9999	2.5664	3.5666
3079	2.2242	0.9978	2.2193	3.222
3080	0.537	0.9793	0.5259	1.5163
3081	5.2511	1.0	5.2511	6.2511
3082	3.1811	1.0	3.181	4.1811
3083	3.0331	0.9999	3.0328	4.033
3084	1.515	0.9999	1.5148	2.5149
3085	3.1274	0.9993	3.1253	4.1267
3086	2.8077	0.9999	2.8075	3.8076
3087	3.4837	1.0	3.4836	4.4836
3088	3.3644	1.0	3.3642	4.3643
3089	4.4338	0.9999	4.4333	5.4337
3090	3.2843	0.9997	3.2834	4.284
3091	3.3326	1.0	3.3326	4.3326
3092	3.4313	0.9994	3.4294	4.4308
3093	2.4539	0.998	2.449	3.4519
3094	2.7706	0.9999	2.7702	3.7705
3095	2.748	0.9987	2.7445	3.7467
3096	2.9569	0.9999	2.9568	3.9569
3097	1.8999	0.9965	1.8933	2.8965
3098	3.1123	0.9981	3.1065	4.1104
3099	2.6133	0.9759	2.5503	3.5892
3100	1.8061	0.9998	1.8058	2.8059
3101	4.0701	0.9998	4.0693	5.0699
3102	3.2023	1.0	3.2022	4.2023
3103	4.0519	1.0	4.0517	5.0518
3104	1.6186	0.9999	1.6184	2.6185
3105	4.0502	1.0	4.0501	5.0502
3106	5.0556	0.9999	5.0553	6.0555
3107	3.4141	0.9995	3.4126	4.4137
3108	2.2742	0.9979	2.2694	3.2721
3109	2.3844	0.969	2.3105	3.3534
3110	3.9109	1.0	3.9109	4.9109
3111	0.7703	0.8909	0.6863	1.6612
3112	2.7725	1.0	2.7724	3.7724
3113	2.0861	0.9996	2.0853	3.0857
3114	4.5056	1.0	4.5055	5.5056
3115	4.8054	0.9999	4.8051	5.8053
3116	3.9463	0.9998	3.9454	4.9461
3117	1.604	1.0	1.604	2.604
3118	4.4696	1.0	4.4696	5.4696
3119	3.7727	0.9986	3.7675	4.7713
3120	5.9241	1.0	5.9241	6.9241
3121	4.3846	1.0	4.3845	5.3845
3122	2.4701	0.9931	2.453	3.4631
3123	3.5895	0.9997	3.5884	4.5892
3124	4.902	0.9999	4.9018	5.902
3125	1.8929	0.9434	1.7857	2.8363
3126	2.1818	1.0	2.1817	3.1817
3127	3.5941	1.0	3.594	4.594
3128	0.8735	0.984	0.8595	1.8575
3129	2.2376	0.9961	2.229	3.2338
3130	1.5367	0.8341	1.2817	2.3708
3131	3.6161	1.0	3.6161	4.6161
3132	3.336	1.0	3.3359	4.336
3133	3.4301	0.9995	3.4285	4.4296
3134	2.4073	0.9982	2.4028	3.4054
3135	3.3405	0.9999	3.34	4.3403
3136	3.2069	0.9998	3.2062	4.2067
3137	2.5407	0.9999	2.5404	3.5406
3138	2.4422	0.9985	2.4386	3.4407
3139	3.8846	1.0	3.8845	4.8845
3140	2.4887	0.9995	2.4875	3.4882
3141	3.2899	0.9999	3.2894	4.2897
3142	3.4897	0.9999	3.4894	4.4896
3143	4.0855	1.0	4.0855	5.0855
3144	2.0153	0.9933	2.0017	3.0086
3145	3.1679	0.9946	3.1506	4.1624
3146	4.8927	1.0	4.8927	5.8927
3147	4.5672	1.0	4.5672	5.5672
3148	1.1974	0.9849	1.1793	2.1822
3149	3.5446	0.9996	3.543	4.5441
3150	1.8809	0.9995	1.88	2.8804
3151	2.7279	0.9991	2.7254	3.727
3152	3.0594	0.9982	3.0539	4.0576
3153	3.1318	0.9998	3.1312	4.1316
3154	1.9315	0.9987	1.929	2.9302
3155	2.4633	1.0	2.4633	3.4633
3156	2.3253	0.9999	2.325	3.3252
3157	3.7006	0.9997	3.6995	4.7003
3158	3.0109	1.0	3.0108	4.0109
3159	4.0812	1.0	4.0811	5.0812
3160	3.0791	0.9885	3.0439	4.0677
3161	3.4865	0.9999	3.4863	4.4865
3162	2.8566	1.0	2.8566	3.8566
3163	2.8787	0.9999	2.8785	3.8786
3164	2.3244	0.9999	2.3241	3.3243
3165	3.6745	1.0	3.6745	4.6745
3166	0.5846	0.597	0.349	1.1816
3167	1.6641	1.0	1.6641	2.6641
3168	4.0776	0.9999	4.0772	5.0775
3169	2.3768	0.9992	2.3748	3.376
3170	1.0896	0.7443	0.811	1.8339
3171	6.6335	1.0	6.6334	7.6335
3172	1.5139	0.9704	1.4691	2.4843
3173	3.0325	0.9997	3.0316	4.0322
3174	0.3379	0.8786	0.2969	1.2166
3175	4.9189	0.9999	4.9182	5.9188
3176	4.0049	0.9982	3.9975	5.003
3177	3.0329	0.9999	3.0326	4.0328
3178	3.0925	0.9988	3.089	4.0914
3179	1.1533	0.9986	1.1517	2.1519
3180	1.9676	0.9992	1.966	2.9668
3181	3.1309	1.0	3.1308	4.1309
3182	3.2994	0.9994	3.2974	4.2988
3183	3.5183	0.9999	3.5181	4.5182
3184	2.8006	0.9991	2.798	3.7997
3185	4.5286	1.0	4.5284	5.5285
3186	2.12	0.8007	1.6975	2.9207
3187	2.1868	0.9976	2.1816	3.1844
3188	2.455	0.999	2.4525	3.454
3189	2.5996	1.0	2.5996	3.5996
3190	2.1756	0.9982	2.1718	3.1739
3191	3.3563	0.9999	3.3559	4.3562
3192	3.9507	1.0	3.9505	4.9506
3193	2.7609	0.998	2.7555	3.759
3194	3.5317	0.9996	3.5305	4.5314
3195	2.8559	0.9994	2.8541	3.8552
3196	4.955	1.0	4.955	5.955
3197	2.8921	0.9998	2.8915	3.8919
3198	2.781	0.9998	2.7805	3.7808
3199	2.517	0.9976	2.5109	3.5146
3200	3.2869	1.0	3.2869	4.2869
3201	2.9197	1.0	2.9196	3.9197
3202	2.4554	1.0	2.4553	3.4554
3203	3.709	0.9999	3.7086	4.7089
3204	3.8852	1.0	3.8852	4.8852
3205	3.7734	1.0	3.7734	4.7734
3206	1.7615	0.9985	1.7589	2.76
3207	4.0989	0.9974	4.0882	5.0963
3208	3.2755	1.0	3.2755	4.2755
3209	0.6118	0.9795	0.5992	1.5913
3210	2.8235	1.0	2.8235	3.8235
3211	4.0828	0.9999	4.0825	5.0827
3212	5.6868	0.9998	5.6859	6.6867
3213	1.8665	0.9965	1.8599	2.863
3214	4.2161	0.9999	4.2159	5.2161
3215	3.9543	0.9999	3.9539	4.9542
3216	1.2457	0.9999	1.2456	2.2456
3217	5.53	0.9999	5.5297	6.53
3218	3.8183	0.9998	3.8176	4.8181
3219	3.5957	0.9994	3.5936	4.5951
3220	3.4027	0.9999	3.4025	4.4026
3221	3.1475	1.0	3.1474	4.1474
3222	4.023	1.0	4.0229	5.023
3223	1.9718	0.9981	1.9681	2.9699
3224	2.1109	0.9997	2.1103	3.1107
3225	2.5183	1.0	2.5183	3.5183
3226	1.7817	0.9949	1.7727	2.7766
3227	0.9143	1.0	0.9143	1.9143
3228	1.8567	0.9976	1.8523	2.8543
3229	2.9636	1.0	2.9636	3.9636
3230	1.2078	0.9986	1.2062	2.2064
3231	3.283	1.0	3.283	4.283
3232	4.7978	0.9998	4.7967	5.7976
3233	0.4164	0.9336	0.3887	1.3499
3234	3.4165	0.9997	3.4156	4.4163
3235	3.1454	0.9991	3.1426	4.1445
3236	3.1099	0.9997	3.1091	4.1097
3237	1.5712	0.9997	1.5707	2.5709
3238	1.5472	0.995	1.5395	2.5422
3239	3.0694	0.8787	2.6972	3.9481
